DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
310.625,2.759,14.827,30.391,80.492,80.105
310.667,2.758,14.839,30.761,80.378,79.968
310.708,2.759,14.808,30.567,80.315,79.859
310.750,2.759,14.771,30.733,80.257,79.801
310.792,2.759,14.700,30.746,80.233,79.746
310.833,2.758,14.798,30.781,80.212,79.885
310.875,2.757,14.997,30.636,81.545,81.166
310.958,5.949,27.686,31.216,87.341,86.219
311.000,5.949,28.137,31.011,87.467,86.365
311.042,5.950,27.549,30.729,87.451,86.254
311.083,5.950,27.961,30.905,87.468,86.348
311.125,5.950,28.153,30.744,87.429,86.322
311.167,5.951,28.005,30.794,87.455,86.280
311.208,5.950,27.508,30.672,87.438,86.221
311.250,5.949,27.900,30.657,87.409,86.250
311.292,5.950,27.547,30.656,87.375,86.220
311.375,3.585,21.910,29.982,84.791,83.789
311.417,2.756,14.079,30.152,80.785,80.228
311.458,2.757,14.177,30.261,79.562,79.149
311.500,2.757,14.201,30.699,79.236,78.879
311.542,2.757,14.246,30.709,79.268,78.847
311.583,2.758,14.227,30.551,79.216,78.759
311.625,2.758,14.248,30.792,79.178,78.763
311.667,2.757,14.291,30.551,79.173,78.758
311.708,2.758,14.235,30.408,79.208,78.716
311.750,2.757,14.156,30.645,79.083,78.548
311.792,2.756,14.135,30.408,78.996,78.486
311.833,2.755,14.116,30.695,79.035,78.525
311.875,2.756,14.103,30.523,79.068,78.517
311.958,5.976,29.088,30.960,86.379,85.286
312.000,5.977,29.746,30.844,87.080,86.009
312.042,5.978,29.099,30.719,87.173,86.094
